FECHA,SOURCE_PARAM,TOPIC_HEADER,ALL_HEADERS,URL_PARAMS,RAW_CONTENTS,TIPO,STATUS
05/04/2026 23:49:56,n/a,n/a,{},{},"{""update_id"":672509777,
""message"":{""message_id"":4154,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775358464,""pinned_message"":{""message_id"":4153,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775358464,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 05/04/2026 00:07:44\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en tpv_consolidarVentasJson: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":277,""length"":46,""type"":""url""},{""offset"":327,""length"":37,""type"":""url""},{""offset"":406,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:49:34,n/a,n/a,{},{},"{""update_id"":672509776,
""message"":{""message_id"":4152,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357373,""pinned_message"":{""message_id"":4151,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357373,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:32\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:49:29,n/a,n/a,{},{},"{""update_id"":672509776,
""message"":{""message_id"":4152,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357373,""pinned_message"":{""message_id"":4151,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357373,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:32\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:49:26,n/a,n/a,{},{},"{""update_id"":672509776,
""message"":{""message_id"":4152,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357373,""pinned_message"":{""message_id"":4151,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357373,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:32\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:49:24,n/a,n/a,{},{},"{""update_id"":672509775,
""message"":{""message_id"":4150,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357364,""pinned_message"":{""message_id"":4149,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357363,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:23\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:48:49,n/a,n/a,{},{},"{""update_id"":672509775,
""message"":{""message_id"":4150,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357364,""pinned_message"":{""message_id"":4149,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357363,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:23\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:48:29,n/a,n/a,{},{},"{""update_id"":672509775,
""message"":{""message_id"":4150,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357364,""pinned_message"":{""message_id"":4149,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357363,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:23\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:48:17,n/a,n/a,{},{},"{""update_id"":672509775,
""message"":{""message_id"":4150,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357364,""pinned_message"":{""message_id"":4149,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357363,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:23\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:48:10,n/a,n/a,{},{},"{""update_id"":672509775,
""message"":{""message_id"":4150,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357364,""pinned_message"":{""message_id"":4149,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357363,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:23\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:48:04,n/a,n/a,{},{},"{""update_id"":672509775,
""message"":{""message_id"":4150,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357364,""pinned_message"":{""message_id"":4149,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357363,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:23\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:48:02,n/a,n/a,{},{},"{""update_id"":672509775,
""message"":{""message_id"":4150,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357364,""pinned_message"":{""message_id"":4149,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357363,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:23\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:47:59,n/a,n/a,{},{},"{""update_id"":672509774,
""message"":{""message_id"":4148,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357354,""pinned_message"":{""message_id"":4147,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357353,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:13\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:46:31,n/a,n/a,{},{},"{""update_id"":672509774,
""message"":{""message_id"":4148,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357354,""pinned_message"":{""message_id"":4147,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357353,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:13\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:44:35,n/a,n/a,{},{},"{""update_id"":672509774,
""message"":{""message_id"":4148,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357354,""pinned_message"":{""message_id"":4147,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357353,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:13\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
05/04/2026 23:42:43,n/a,n/a,{},{},"{""update_id"":672509774,
""message"":{""message_id"":4148,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357354,""pinned_message"":{""message_id"":4147,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1775357353,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 04/04/2026 23:49:13\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u274c Error en respaldo Drive: No cuentas con el permiso para llamar a DriveApp.getFolderById. Permisos necesarios: (https://www.googleapis.com/auth/drive.readonly || https://www.googleapis.com/auth/drive). Para obtener m\u00e1s informaci\u00f3n, consulta https://developers.google.com/apps-script/guides/support/troubleshooting#authorization-is"",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""},{""offset"":267,""length"":46,""type"":""url""},{""offset"":317,""length"":37,""type"":""url""},{""offset"":396,""length"":89,""type"":""url""}],""link_preview_options"":{""url"":""https://www.googleapis.com/auth/drive""}}}}",application/json,RECIBIDO
