FECHA,SOURCE_PARAM,TOPIC_HEADER,ALL_HEADERS,URL_PARAMS,RAW_CONTENTS,TIPO
21/03/2026 13:47:46,n/a,n/a,{},{},"{""update_id"":672508423,
""message"":{""message_id"":1444,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774026184,""pinned_message"":{""message_id"":1443,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774026183,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 20/03/2026 14:03:03\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u26a0\ufe0f Blogger Donweb fall\u00f3: Env\u00edo omitido temporalmente por protecci\u00f3n del servidor."",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""}]}}}",application/json
21/03/2026 13:47:44,n/a,n/a,{},{},"{""update_id"":672508422,
""message"":{""message_id"":1442,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025268,""pinned_message"":{""message_id"":1441,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025268,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 20/03/2026 13:47:48\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u26a0\ufe0f Blogger GitHub fall\u00f3: Env\u00edo omitido temporalmente por protecci\u00f3n del servidor."",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""}]}}}",application/json
21/03/2026 13:47:25,n/a,n/a,{},{},"{""update_id"":672508422,
""message"":{""message_id"":1442,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025268,""pinned_message"":{""message_id"":1441,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025268,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 20/03/2026 13:47:48\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u26a0\ufe0f Blogger GitHub fall\u00f3: Env\u00edo omitido temporalmente por protecci\u00f3n del servidor."",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""}]}}}",application/json
21/03/2026 13:47:14,n/a,n/a,{},{},"{""update_id"":672508422,
""message"":{""message_id"":1442,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025268,""pinned_message"":{""message_id"":1441,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025268,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 20/03/2026 13:47:48\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u26a0\ufe0f Blogger GitHub fall\u00f3: Env\u00edo omitido temporalmente por protecci\u00f3n del servidor."",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""}]}}}",application/json
21/03/2026 13:47:07,n/a,n/a,{},{},"{""update_id"":672508422,
""message"":{""message_id"":1442,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025268,""pinned_message"":{""message_id"":1441,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025268,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 20/03/2026 13:47:48\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u26a0\ufe0f Blogger GitHub fall\u00f3: Env\u00edo omitido temporalmente por protecci\u00f3n del servidor."",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""}]}}}",application/json
21/03/2026 13:47:02,n/a,n/a,{},{},"{""update_id"":672508422,
""message"":{""message_id"":1442,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025268,""pinned_message"":{""message_id"":1441,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025268,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 20/03/2026 13:47:48\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u26a0\ufe0f Blogger GitHub fall\u00f3: Env\u00edo omitido temporalmente por protecci\u00f3n del servidor."",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""}]}}}",application/json
21/03/2026 13:47:00,n/a,n/a,{},{},"{""update_id"":672508422,
""message"":{""message_id"":1442,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025268,""pinned_message"":{""message_id"":1441,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025268,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 20/03/2026 13:47:48\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u26a0\ufe0f Blogger GitHub fall\u00f3: Env\u00edo omitido temporalmente por protecci\u00f3n del servidor."",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""}]}}}",application/json
21/03/2026 13:46:55,n/a,n/a,{},{},"{""update_id"":672508421,
""message"":{""message_id"":1440,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""pinned_message"":{""message_id"":1439,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 20/03/2026 13:47:47\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u26a0\ufe0f Blogger Donweb fall\u00f3: Env\u00edo omitido temporalmente por protecci\u00f3n del servidor."",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""}]}}}",application/json
21/03/2026 13:45:43,n/a,n/a,{},{},"{""update_id"":672508421,
""message"":{""message_id"":1440,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""pinned_message"":{""message_id"":1439,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 20/03/2026 13:47:47\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u26a0\ufe0f Blogger Donweb fall\u00f3: Env\u00edo omitido temporalmente por protecci\u00f3n del servidor."",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""}]}}}",application/json
21/03/2026 13:43:52,n/a,n/a,{},{},"{""update_id"":672508421,
""message"":{""message_id"":1440,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""pinned_message"":{""message_id"":1439,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 20/03/2026 13:47:47\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u26a0\ufe0f Blogger Donweb fall\u00f3: Env\u00edo omitido temporalmente por protecci\u00f3n del servidor."",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""}]}}}",application/json
21/03/2026 13:42:15,n/a,n/a,{},{},"{""update_id"":672508421,
""message"":{""message_id"":1440,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""pinned_message"":{""message_id"":1439,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 20/03/2026 13:47:47\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u26a0\ufe0f Blogger Donweb fall\u00f3: Env\u00edo omitido temporalmente por protecci\u00f3n del servidor."",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""}]}}}",application/json
21/03/2026 13:41:05,n/a,n/a,{},{},"{""update_id"":672508421,
""message"":{""message_id"":1440,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""pinned_message"":{""message_id"":1439,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 20/03/2026 13:47:47\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u26a0\ufe0f Blogger Donweb fall\u00f3: Env\u00edo omitido temporalmente por protecci\u00f3n del servidor."",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""}]}}}",application/json
21/03/2026 13:39:17,n/a,n/a,{},{},"{""update_id"":672508421,
""message"":{""message_id"":1440,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""pinned_message"":{""message_id"":1439,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 20/03/2026 13:47:47\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u26a0\ufe0f Blogger Donweb fall\u00f3: Env\u00edo omitido temporalmente por protecci\u00f3n del servidor."",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""}]}}}",application/json
21/03/2026 13:37:59,n/a,n/a,{},{},"{""update_id"":672508421,
""message"":{""message_id"":1440,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""pinned_message"":{""message_id"":1439,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 20/03/2026 13:47:47\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u26a0\ufe0f Blogger Donweb fall\u00f3: Env\u00edo omitido temporalmente por protecci\u00f3n del servidor."",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""}]}}}",application/json
21/03/2026 13:36:29,n/a,n/a,{},{},"{""update_id"":672508421,
""message"":{""message_id"":1440,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""pinned_message"":{""message_id"":1439,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 20/03/2026 13:47:47\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u26a0\ufe0f Blogger Donweb fall\u00f3: Env\u00edo omitido temporalmente por protecci\u00f3n del servidor."",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""}]}}}",application/json
21/03/2026 13:35:07,n/a,n/a,{},{},"{""update_id"":672508421,
""message"":{""message_id"":1440,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""pinned_message"":{""message_id"":1439,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 20/03/2026 13:47:47\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u26a0\ufe0f Blogger Donweb fall\u00f3: Env\u00edo omitido temporalmente por protecci\u00f3n del servidor."",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""}]}}}",application/json
21/03/2026 13:34:04,n/a,n/a,{},{},"{""update_id"":672508421,
""message"":{""message_id"":1440,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""pinned_message"":{""message_id"":1439,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 20/03/2026 13:47:47\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u26a0\ufe0f Blogger Donweb fall\u00f3: Env\u00edo omitido temporalmente por protecci\u00f3n del servidor."",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""}]}}}",application/json
21/03/2026 13:33:27,n/a,n/a,{},{},"{""update_id"":672508421,
""message"":{""message_id"":1440,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""pinned_message"":{""message_id"":1439,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 20/03/2026 13:47:47\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u26a0\ufe0f Blogger Donweb fall\u00f3: Env\u00edo omitido temporalmente por protecci\u00f3n del servidor."",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""}]}}}",application/json
21/03/2026 13:33:09,n/a,n/a,{},{},"{""update_id"":672508421,
""message"":{""message_id"":1440,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""pinned_message"":{""message_id"":1439,""from"":{""id"":7896687871,""is_bot"":true,""first_name"":""CASTFER_BOT"",""username"":""CASTFERP_BOT""},""chat"":{""id"":8638123173,""first_name"":""CASTFER"",""type"":""private""},""date"":1774025267,""text"":""\ud83d\udea8 [ERROR CR\u00cdTICO]\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\ud83d\udcbb Sistema: CASTFERSYSTEMV1-201513855\n\ud83c\udf10 Entorno: DEV\n\ud83d\udcc5 Fecha: 20/03/2026 13:47:47\n\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\u2501\n\n\ud83d\udcdd Mensaje:\n\u26a0\ufe0f Blogger Donweb fall\u00f3: Env\u00edo omitido temporalmente por protecci\u00f3n del servidor."",""entities"":[{""offset"":41,""length"":8,""type"":""bold""},{""offset"":79,""length"":8,""type"":""bold""},{""offset"":95,""length"":6,""type"":""bold""},{""offset"":145,""length"":8,""type"":""bold""}]}}}",application/json
